all,ABN
the,AT
weird,JJ
worlds,NNS
must,MD
be,BE
opened,VBN
love,NN
sonnet,NN
entitled,VBN
how,WRB
to,TO
run,VB
the,AT
world,NN
a,AT
always,RB
don't,DO*
there,RB
b,NN
being,BEG
no,AT
such,JJ
thing,NN
for,CS
c,PPSS
can't,MD*
casts,VBZ
no,AT
shadow,NN
d,TO
drink,VB
and,CC
eat,VB
of,IN
her,PP$
voice,NN
in,IN
whose,WP$
silence,NN
the,AT
music,NN
of,IN
spring,NN
lives,NNS
f,TO
feel,VB
opens,VBZ
but,CC
shuts,VBZ
understand,VB
g,PPS
gladly,RB
forget,VB
little,AP
having,HVG
less,AP
with,IN
every,AT
least,AP
each,DT
most,AP
remembering,NN
h,AT
highest,JJT
fly,NN
only,RB
the,AT
flag,NN
that's,DT+BEZ
furled,VBD
sestet,RB
entitled,VBN
grass,NN
is,BEZ
flesh,NN
or,CC
swim,VB
who,WPS
can,MD
and,CC
bathe,VB
who,WPS
must,MD
or,CC
any,DTI
dream,NN
means,VBZ
more,AP
than,CS
sleep,NN
as,CS
more,AP
than,CS
know,VB
means,NNS
guess,VB
i,DT
item,NN
i,VBZ
immaculately,TO
owe,VB
dying,VBG
one,CD
life,NN
and,CC
will,MD
my,PP$
rest,NN
to,IN
these,DTS
children,NNS
building,VBG
this,DT
rainman,VBZ
out,RP
of,IN
snow,NN
may,MD
i,*
feel,VB
said,VBD
he,PPS
i'll,DT
squeal,NN
said,VBD
she,PPS
just,RB
once,RB
said,VBD
he,PPS
it's,PPS+BEZ
fun,NN
said,VBD
she,PPS
may,MD
i,VB
touch,NN
said,VBD
he,PPS
how,WRB
much,RB
said,VBD
she,PPS
a,AT
lot,NN
said,VBD
he,PPS
why,WRB
not,*
said,VBN
she,PPS
let's,VB+PPO
go,VB
said,VBD
he,PPS
not,*
too,QL
far,RB
said,VBD
she,PPS
what's,WDT+BEZ
too,QL
far,RB
said,VBD
he,PPS
where,WRB
you,PPSS
are,BER
said,VBN
she,PPS
may,MD
i,VB
stay,NN
said,VBD
he,PPS
which,WDT
way,NN
said,VBD
she,PPS
like,CS
this,DT
said,VBD
he,PPS
if,CS
you,PPSS
kiss,VB
said,VBD
she,PPS
may,MD
i,VB
move,NN
said,VBD
he,PPS
is,BEZ
it,PPS
love,NN
said,VBD
she,PPS
if,CS
you're,PPSS+BER
willing,JJ
said,VBD
he,PPS
but,CC
you're,PPSS+BER
killing,VBG
said,VBD
she,PPS
but,CC
it's,PPS+BEZ
life,NN
said,VBD
he,PPS
but,CC
your,PP$
wife,NN
said,VBD
she,PPS
now,RB
said,VBD
he,PPS
ow,PPS
said,VBD
she,PPS
tiptop,PPS
said,VBD
he,PPS
don't,DO*
stop,VB
said,VBD
she,PPS
oh,UH
no,RB
said,VBD
he,PPS
go,VB
slow,RB
said,VBD
she,PPS
cccomepsaid,WRB
he,PPS
ummm,PPS
said,VBD
she,PPS
you're,PPSS+BER
divine,JJ
said,VBD
he,PPS
you,PPSS
are,BER
mine,NN
said,VBD
she,PPS
little,AP
joe,NNS
gould,WPS
has,HVZ
lost,VBN
his,PP$
teeth,NNS
and,CC
doesn't,DOZ*
know,VB
where,WRB
to,TO
find,VB
them,PPO
and,CC
found,VBD
a,AT
secondhand,NN
set,NN
which,WDT
click,NN
little,JJ
gould,PPS
used,VBD
to,TO
amputate,VB
his,PP$
appetite,NN
with,IN
bad,JJ
brittle,JJ
candy,NN
but,CC
just,RB
nude,JJ
eel,NN
now,RB
little,QL
joe,JJ
lives,NNS
on,IN
air,NN
harvard,(
brevis,FW-NN
est,FW-BEZ
for,IN
handkerchief,NN
read,VBN
papernapkin,IN
no,AT
laundry,NN
bills,NNS
likes,VBZ
people,NNS
preferring,VBG
negroes,TO
indians,VB
youse,.
n,DT
b,NN
ye,PPSS
twang,VBD
of,IN
little,AP
joe,CS
yankee,PPSS
gould,MD
irketh,BE
sundry,JJ
who,WPS
are,BER
trying,VBG
to,TO
find,VB
their,PP$
minds,NNS
but,CC
never,RB
had,HVD
any,DTI
to,TO
lose,VB
and,CC
a,AT
myth,NN
is,BEZ
as,QL
good,JJ
as,CS
a,AT
smile,NN
but,CC
little,AP
joe,NNS
gould's,TO
quote,VB
oral,JJ
history,NN
unquote,WPS
might,MD
publishers,NNS
note,NN
be,BE
entitled,VBN
a,AT
wraith's,NN
progress,NN
or,CC
mainly,RB
awash,JJ
while,CS
chiefly,RB
submerged,VBN
or,CC
an,AT
amoral,JJ
morality,NN
sort,NN
of,IN
aliveing,PPO
by,IN
innumerable,JJ
kind,NN
of,IN
deaths,NNS
amrique,:
je,FW-PPSS
t'aime,--
and,CC
it,PPS
may,MD
be,BE
fun,NN
to,TO
be,BE
fooled,VBN
but,CC
it's,PPS+BEZ
more,AP
fun,NN
to,TO
be,BE
more,AP
to,TO
be,BE
fun,NN
to,TO
be,BE
little,JJ
joe,NNS
gould,.
kumrads,PPSS
die,VB
because,CS
they're,PPSS+BER
told,VBN
kumrads,PPSS
die,VB
before,CS
they're,PPSS+BER
old,JJ
kumrads,PPSS
aren't,BER*
afraid,JJ
to,TO
die,VB
kumrads,PPSS
don't,DO*
and,CC
kumrads,PPSS
won't,MD*
believe,VB
in,IN
life,NN
and,CC
death,NN
knows,VBZ
whie,.
all,ABN
good,JJ
kumrads,CS
you,PPSS
can,MD
tell,VB
by,IN
their,PP$
altruistic,JJ
smell,NN
moscow,DTS
pipes,NNS
good,JJ
kumrads,JJ
dance,NN
kumrads,PPSS
enjoy,VB
s,WRB
freud,PPS
knows,VBZ
whoy,.
the,AT
hope,NN
that,CS
you,PPSS
may,MD
mess,VB
your,PP$
pance,NNS
every,AT
kumrad,NN
is,BEZ
a,AT
bit,NN
of,IN
quite,QL
unmitigated,JJ
hate,NN
travelling,VBG
in,IN
a,AT
futile,JJ
groove,NN
god,NN
knows,VBZ
why,WRB
and,CC
so,RB
do,DO
i,.
because,CS
they,PPSS
are,BER
afraid,JJ
to,TO
love,VB
conceive,VB
a,AT
man,NN
should,MD
he,PPS
have,HV
anything,PN
would,MD
give,VB
a,AT
little,AP
more,AP
than,CS
it,PPS
away,RB
his,PP$
autumn's,JJ
winter,NN
being,NN
summer's,NN$
spring,NN
who,WPS
moved,VBD
by,IN
standing,VBG
in,IN
november's,NP
may,NP
from,IN
whose,WP$
if,CS
loud,RB
most,QL
howish,JJ
time,NN
derange,.
the,AT
silent,JJ
whys,NNS
of,IN
such,ABL
a,AT
deathlessness,NN
remembrance,NN
might,MD
no,AT
patient,NN
mind,NN
unstrange,.
learn,VB
nor,CC
could,MD
all,ABN
earth's,NN$
rotting,VBG
scholars,NNS
guess,VB
that,DT
life,NN
shall,MD
not,*
for,IN
living,VBG
find,VB
the,AT
rule,NN
and,CC
dark,JJ
beginnings,NNS
are,BER
his,PP$
luminous,JJ
ends,NNS
who,WPS
far,RB
less,QL
lonely,JJ
than,CS
a,AT
fire,NN
is,BEZ
cool,JJ
took,VBD
bedfellows,RP
for,IN
moons,NNS
mountains,NNS
for,IN
friends,NNS
open,VB
your,PP$
thighs,NNS
to,IN
fate,NN
and,CC
if,CS
you,PPSS
can,MD
withholding,VBG
nothing,PN
world,NN
conceive,VB
a,AT
man,NN
here's,RB+BEZ
to,IN
opening,VBG
and,CC
upward,RB
to,IN
leaf,NN
and,CC
to,IN
sap,NN
and,CC
to,IN
your,PP$
in,IN
my,PP$
arms,NNS
flowering,VBG
so,QL
new,JJ
self,NN
whose,WP$
eyes,NNS
smell,VB
of,IN
the,AT
sound,NN
of,IN
rain,NN
and,CC
here's,RB+BEZ
to,IN
silent,JJ
certainly,RB
mountains,NNS
and,CC
to,IN
a,AT
disappearing,VBG
poet,NN
of,IN
always,RB
snow,NN
and,CC
to,IN
morning,NN
and,CC
to,IN
morning's,NN$
beautiful,JJ
friend,NN
twilight,NN
and,CC
a,AT
first,OD
dream,NN
called,VBN
ocean,NN
and,CC
let,VB
must,MD
or,CC
if,CS
be,BE
damned,VBN
with,IN
whomever's,AT
afraid,JJ
down,RP
with,IN
ought,MD
with,IN
because,RB
with,IN
every,AT
brain,NN
which,WDT
thinks,VBZ
it,PPS
thinks,VBZ
nor,CC
dares,VBZ
to,TO
feel,VB
but,CC
up,RP
with,IN
joy,NN
and,CC
up,RP
with,IN
laughing,VBG
and,CC
drunkenness,NN
here's,RB+BEZ
to,IN
one,CD
undiscoverable,TO
guess,VB
of,IN
whose,WP$
mad,JJ
skill,NN
each,DT
world,NN
of,IN
blood,NN
is,BEZ
made,VBN
whose,WP$
fatal,JJ
songs,NNS
are,BER
moving,VBG
in,IN
the,AT
moon,NN
what,WDT
a,AT
proud,JJ
dreamhorse,NNS
pulling,VBG
smoothloomingly,PPO
through,RP
stepp,CS
this,DT
ing,BEZ
crazily,RB
seething,VBN
of,IN
this,DT
raving,VBG
city,NN
screamingly,IN
street,NN
wonderful,JJ
flowers,NNS
and,CC
o,UH
the,AT
light,NN
thrown,VBN
by,IN
them,PPO
opens,VBZ
sharp,JJ
holes,NNS
in,IN
dark,JJ
places,NNS
paints,VBZ
eyes,NNS
touches,VBZ
hands,NNS
with,IN
new,JJ
ness,NP
and,CC
these,DTS
startled,VBN
whats,NNS
are,BER
a,AT
piercing,VBG
clothes,NNS
thoughts,NNS
kiss,VB
ing,PPS
wishes,VBZ
bodies,NNS
squirm,VBN
of,IN
frightened,VBN
shy,JJ
are,BER
whichs,QL
small,JJ
its,PP$
hungry,JJ
for,CS
is,BEZ
for,IN
love,NN
spring,NN
thirsty,JJ
for,CS
happens,VBZ
only,RB
and,CC
beautiful,JJ
there,EX
is,BEZ
a,AT
ragged,JJ
beside,IN
the,AT
who,WPS
limps,VBZ
man,NN
crying,VBG
silence,NN
upward,RB
to,TO
have,HV
tasted,VBN
beautiful,JJ
to,TO
have,HV
known,VBN
only,RB
to,TO
have,HV
smelled,VBN
happens,VBZ
skip,VB
dance,NN
kids,NNS
hop,VB
point,NN
at,IN
red,JJ
blue,JJ
yellow,JJ
violet,NN
white,JJ
orange,JJ
green,NN
ness,)
o,UH
what,WDT
a,AT
proud,JJ
dreamhorse,JJ
moving,NN
whose,WP$
feet,NNS
almost,RB
walk,VB
air,NN
now,RB
who,WPS
stops,VBZ
smiles,NNS
he,PPS
stamps,NNS
jehovah,PPS
buried,VBD
satan,PP$
dead,JJ
do,DO
fearers,*
worship,VB
much,RB
and,CC
quick,JJ
badness,NN
not,*
being,BEG
felt,VBN
as,CS
bad,JJ
itself,PPL
thinks,VBZ
goodness,NN
what,WDT
is,BEZ
meek,JJ
obey,VB
says,VBZ
toc,TO
submit,VB
says,NNS
tic,.
eternity's,CS
a,AT
five,CD
year,NN
plan:,.
if,CS
joy,NN
with,IN
pain,NN
shall,MD
hang,VB
in,RP
hock,.
who,WPS
dares,VBZ
to,TO
call,VB
himself,PPL
a,AT
man,NN
go,VB
dreamless,JJ
knaves,NNS
on,IN
shadows,NNS
fed,VBN
your,PP$
harry's,NN
tom,IN
your,PP$
tom,NN
is,BEZ
dick,.
while,CS
gadgets,NNS
murder,NN
squawk,VB
and,CC
add,VB
the,AT
cult,NN
of,IN
same,AP
is,BEZ
all,ABN
the,AT
chic,JJ
by,IN
instruments,NNS
both,ABX
span,NN
and,CC
spic,JJ
are,BER
justly,RB
measured,VBN
spic,JJ
and,CC
span:,CD
to,TO
kiss,VB
the,AT
mike,NN
if,CS
jew,PPSS
turn,VB
kike,.
who,WPS
dares,VBZ
to,TO
call,VB
himself,PPL
a,AT
man,NN
loudly,RB
for,IN
truth,NN
have,HV
liars,NNS
pled,.
their,PP$
heels,NNS
for,IN
freedom,NN
slaves,NNS
will,MD
click,NN
where,WRB
boobs,PPSS
are,BER
holy,JJ
poets,NNS
mad,JJ
illustrious,JJ
punks,NNS
of,IN
progress,NN
shriek,NN
when,WRB
souls,NNS
are,BER
outlawed,VBN
hearts,NNS
are,BER
sick,JJ
hearts,NNS
being,BEG
sick,JJ
minds,NNS
nothing,PN
can:,.
if,CS
hate's,CS
a,AT
game,NN
and,CC
love's,NN$
a,AT
pix,NN
who,WPS
dares,VBZ
to,TO
call,VB
himself,PPL
a,AT
man,NN
king,NN
christ,IN
this,DT
world,NN
is,BEZ
all,ABN
aleak,.
and,CC
lifepreservers,CS
there,EX
are,BER
none:,.
and,CC
waves,NNS
which,WDT
only,RB
he,PPS
may,MD
walk,VB
who,WPS
dares,VBZ
to,TO
call,VB
himself,PPL
a,AT
man,NN
this,DT
mind,NN
made,VBN
war,NN
being,BEG
generous,JJ
this,DT
heart,NN
could,MD
dare,VB
unhearts,PPSS
can,MD
less,QL
unrninds,PPSS
must,MD
fear,VB
because,RB
and,CC
why,WRB
what,WDT
filth,NN
is,BEZ
here,RB
unlives,PPSS
do,DO
cry,VB
on,IN
him,PPO
they,PPSS
shat,.
they,PPSS
shat,VBD
encore,.
he,PPS
laughed,VBD
and,CC
spat,NN
this,DT
life,NN
could,MD
dare,VB
freely,RB
to,TO
give,VB
as,CS
gives,VBZ
a,AT
friend,NN
not,*
those,DTS
who,WPS
slave,NN
unselves,WRB
to,TO
lend,VB
for,IN
hope,NN
of,IN
hope,NN
must,MD
coo,VB
or,CC
boo,VB
may,MD
strut,NN
or,CC
creep,NN
ungenerous,DTS
who,WPS
ape,NN
deftly,IN
aims,NNS
they,PPSS
dare,MD
not,*
share,VB
such,JJ
make,VB
their,PP$
names,NNS
this,DT
poet,NN
made,VBN
war,NN
whose,WP$
naught,PN
and,CC
all,QL
sun,NN
are,BER
and,CC
moon,NN
come,VB
fair,RB
come,VB
foul,JJ
he,PPS
goes,VBZ
alone,RB
daring,VBG
to,TO
dare,VB
for,IN
joy,NN
of,IN
joy,NN
what,WDT
stink,NN
is,BEZ
here,RB
unpoets,PPSS
do,DO
cry,VB
unfools,RB
unfree,.
undeaths,DTS
who,WPS
live,VB
nor,CC
shall,MD
they,PPSS
be,BE
and,CC
must,MD
they,PPSS
have,HV
at,IN
him,PPO
they,PPSS
fart,.
they,PPSS
fart,BER
full,QL
oft,RB
with,IN
mind,NN
with,IN
heart,NN
he,PPS
spat,VBD
and,CC
laughed,VBN
with,IN
self,NN
with,IN
life,NN
this,DT
poet,NN
arose,VBD
nor,CC
hate,VB
nor,CC
grief,NN
can,MD
go,VB
where,WRB
goes,VBZ
this,DT
whyless,JJ
soul,NN
a,AT
loneliest,JJT
road,NN
who,WPS
dares,VBZ
to,IN
stroll,NN
almost,RB
this,DT
god,NN
this,DT
surely,RB
dream,NN
perhaps,RB
this,DT
ghost,NN
humbly,RB
and,CC
whom,WPO
for,IN
worst,JJT
or,CC
best,JJT
and,CC
proudly,RB
things,NNS
only,RB
which,WDT
grow,VB
and,CC
the,AT
rain's,NN+HVZ
wings,NNS
the,AT
birds,NNS
of,IN
snow,NN
things,NNS
without,IN
name,NN
beyond,IN
because,RB
things,NNS
over,IN
blame,NN
things,NNS
under,IN
praise,NN
glad,JJ
things,NNS
or,CC
free,JJ
truly,RB
which,WDT
live,VB
always,RB
shall,MD
be,BE
may,MD
never,RB
have,HV
do,DO
i,*
salute,VB
by,IN
moon,NN
by,IN
sun,NN
i,PPS
deeply,RB
greet,VB
this,DT
fool,NN
and,CC
man,NN
love's,NN$
function,NN
is,BEZ
to,TO
fabricate,VB
unknownncss,.
known,VBN
being,NN
wishless,","
but,CC
love,VB
all,ABN
of,IN
wishing,VBG
though,CS
life's,NN$
lived,VBN
wrongsideout,IN
sameness,NN
chokes,IN
oneness,NN
truth,NN
is,BEZ
confused,VBN
with,IN
fact,NN
fish,NN
boast,NN
of,IN
fishing,VBG
and,CC
men,NNS
are,BER
caught,VBN
by,IN
worms,NNS
love,NN
may,MD
not,*
care,VB
if,CS
time,NN
totters,IN
light,NN
droops,IN
all,ABN
measures,NNS
bend,VB
nor,CC
marvel,VB
if,CS
a,AT
thought,NN
should,MD
weigh,VB
a,AT
star,NN
dreads,RB
dying,VBG
least,AP
and,CC
less,AP
that,CS
death,NN
should,MD
end,VB
how,WRB
lucky,JJ
lovers,NNS
are,BER
whose,WP$
selves,NNS
abide,VB
under,IN
whatever,WDT
shall,MD
discovered,VBN
be,BE
whose,WP$
ignorant,JJ
each,DT
breathing,NN
dares,VBZ
to,TO
hide,VB
more,AP
than,CS
most,QL
fabulous,JJ
wisdom,NN
fears,NNS
to,TO
see,VB
who,WPS
laugh,VB
and,CC
cry,NN
who,WPS
dream,VB
create,VB
and,CC
kill,VB
while,CS
the,AT
whole,JJ
moves,NNS
and,CC
every,AT
part,NN
stands,VBZ
still:,.
death,NN
having,HVG
lost,VBN
put,VBN
on,IN
his,PP$
universe,NN
and,CC
yawned:,WRB
it,PPS
looks,VBZ
like,CS
rain,NN
they've,PPSS+HV
played,VBN
for,IN
timelessness,.
with,IN
chips,NNS
of,IN
when,WRB
that's,DT+BEZ
yours,PP$$
i,MD
guess,VB
you'll,PPSS+MD
have,HV
to,IN
loan,NN
me,PPO
pain,NN
to,TO
take,VB
the,AT
hearse,NN
see,VB
you,PPO
again,RB
love,VB
having,HVG
found,VBN
wound,NN
up,IN
such,JJ
pretty,JJ
toys,NNS
as,CS
themselves,PPLS
could,MD
not,*
know:,.
the,AT
earth,NN
tinily,NNS
whirls,.
while,CS
daisies,NNS
grow,VB
and,CC
boys,NNS
and,CC
girls,NNS
have,HV
whispered,VBN
thus,RB
and,CC
so,RB
and,CC
girls,NNS
with,IN
boys,NNS
to,IN
bed,NN
will,MD
go,VB
kind,NN
ym&wc,)
of,IN
sort,NN
of,IN
a,AT
soursweet,JJ
bedtime,NN
less,AP
un,FW-AT
wonderful,JJ
story,NN
atrickling,IN
a,AT
rithmetic,UH
o,UH
ver,VB
me,PPO
you,PPSS
&,CC
all,ABN
those,DTS
&,CC
that,CS
i,PPSS
may,MD
say,VB
professor,NN
asleep,RB
wop,VB
shapley,.
has,HVZ
compared,VBN
the,AT
universe,NN
to,IN
a,AT
uh,IN
pause,NN
cookie,NN
but,CC
nonvisibly,RB
smi,.
ling,RB
through,IN
man,NN
ufactured,PPS
harmlessly,RB
accurate,JJ
gloom,NN
i,.
think,VB
he,PPS
might,MD
now,RB
be,BE
inclined,VBN
to,TO
describe,VB
it,PPS
rather,RB
as,CS
a,AT
pause,NN
uh,IN
cough,NN
biscuit,NN
&,CC
so,RB
on,IN
&,CC
so,RB
unto,IN
canned,VBN
swoonsong,)
came,VBD
i,TO
wish,VB
you,PPO
good,RB
the,AT
mechanical,JJ
dawn,NN
morning,NN
&,CC
that,CS
those,DTS
you,PPSS
ist,FW-BEZ
cp,)
into,IN
the,AT
not,*
merely,RB
immeasurable,JJ
into,IN
the,AT
mightily,RB
alive,JJ
the,AT
dear,JJ
beautiful,JJ
eternal,JJ
night,NN
of,IN
ever,RB
ever,RB
land,VB
i,TO
speak,VB
sweet,JJ
morons,TO
gather,VB
roun',.
who,WPS
does,DOZ
not,*
dare,VB
to,TO
stand,VB
or,CC
sit,VB
may,MD
take,VB
it,PPO
lying,VBG
down,RP
down,RP
with,IN
the,AT
human,JJ
soul,NN
and,CC
anything,PN
else,RB
uncanned,.
for,IN
everyone,PN
carries,VBZ
canopeners,.
in,IN
ever,RB
ever,RB
land,NN
for,IN
ever,RB
ever,RB
land,NN
is,BEZ
a,AT
place,NN
that's,DT+BEZ
as,QL
simple,JJ
as,CS
simple,JJ
can,MD
be,BE
and,CC
was,BEDZ
built,VBN
that,CS
way,NN
on,IN
purpose,NN
by,IN
simple,JJ
people,NNS
like,CS
we,PPSS
down,RP
with,IN
hell,NN
and,CC
heaven,NN
and,CC
all,ABN
the,AT
religious,JJ
fuss,NN
infinity,NN
pleased,VBD
our,PP$
parents,NNS
one,CD
inch,NN
looks,VBZ
good,JJ
to,IN
us,PPO
and,CC
ever,RB
ever,RB
land,NN
is,BEZ
a,AT
place,NN
that's,DT+BEZ
measured,VBN
and,CC
safe,JJ
and,CC
known,VBN
where,WRB
it's,PPS+BEZ
lucky,JJ
to,TO
be,BE
unlucky,JJ
and,CC
the,AT
hitler,NN
lies,VBZ
down,RP
with,IN
the,AT
cohn,NN
down,RP
above,IN
all,ABN
with,IN
love,NN
and,CC
everything,PN
perverse,JJ
or,CC
which,WDT
makes,VBZ
some,DTI
feel,VB
more,QL
better,JJR
when,WRB
all,ABN
ought,MD
to,TO
feel,VB
less,QL
worse,JJR
but,CC
only,AP
sameness,NN
is,BEZ
normal,JJ
in,IN
ever,RB
ever,RB
land,NN
for,IN
a,AT
bad,JJ
cigar,NN
is,BEZ
a,AT
woman,NN
but,CC
a,AT
gland,NN
is,BEZ
only,RB
a,AT
gland,NN
this,DT
little,AP
bride,NN
&,CC
groom,NN
are,BER
standing,VBG
in,IN
a,AT
kind,NN
of,IN
crown,NN
he,PPS
dressed,VBD
in,IN
black,JJ
candy,NN
she,PPS
veiled,VBN
with,IN
candy,NN
white,NN
carrying,VBG
a,AT
bouquet,NN
of,IN
pretend,VB
flowers,NNS
this,DT
candy,NN
crown,NN
with,IN
this,DT
candy,NN
little,AP
bride,NN
&,CC
little,JJ
groom,NN
in,IN
it,PPO
kind,NN
of,IN
stands,NNS
on,IN
a,AT
thin,JJ
ring,NN
which,WDT
stands,VBZ
on,IN
a,AT
much,AP
less,QL
thin,JJ
very,QL
much,QL
more,AP
big,JJ
&,CC
kinder,JJR
of,IN
ring,NN
&,CC
which,WDT
kinder,JJR
of,IN
stands,NNS
on,IN
a,AT
much,QL
more,AP
than,CS
very,QL
much,RB
biggest,JJT
&,CC
thickest,JJT
8c,CC
kindest,JJT
of,IN
ring,NN
&,CC
all,ABN
one,CD
two,CD
three,CD
rings,NNS
are,BER
cake,NN
&,CC
everything,PN
is,BEZ
protected,VBN
by,IN
cellophane,NN
against,IN
any,DTI
thing,NN
because,CS
nothing,PN
really,RB
exists,VBZ
my,PP$
specialty,NN
is,BEZ
living,VBG
said,VBN
a,AT
man,NN
who,WPS
could,MD
not,*
earn,VB
his,PP$
bread,NN
because,CS
he,PPS
would,MD
not,*
sell,VB
his,PP$
head,NN
squads,NNS
right,QL
impatiently,RB
replie_d,.
two,CD
billion,CD
pubic,CD
lice,NNS
inside,RB
one,CD
pair,NN
of,IN
trousers,NNS
which,WDT
had,HVD
died,VBN
ifi,)
or,CC
anybody,PN
don't,DO*
know,VB
where,WRB
it,PPS
her,PPO
his,PP$
my,PP$
next,AP
meal's,NNS
coming,VBG
from,IN
i,PPSS
say,VB
to,IN
hell,NN
with,IN
that,CS
that,DT
doesn't,DOZ*
matter,VB
and,CC
if,CS
he,PPS
she,PPS
it,PPO
or,CC
everybody,PN
gets,VBZ
a,AT
bellyful,RB
without,IN
lifting,VBG
my,PP$
finger,NN
i,TO
say,VB
to,IN
hell,NN
with,IN
that,DT
i,.
say,VB
that,DT
doesn't,DOZ*
matter,VB
but,RB
if,CS
somebody,PN
or,CC
you,PPSS
are,BER
beautiful,JJ
or,CC
deep,JJ
or,CC
generous,JJ
what,WDT
i,PPSS
say,VB
is,BEZ
whistle,VB
that,CS
sing,VB
that,DT
yell,NN
that,CS
spell,NN
that,CS
out,IN
big,JJ
bigger,JJR
than,CS
cosmic,JJ
rays,NNS
w,BED
ar,VBN
earthquakes,NNS
famine,NN
or,CC
the,AT
ex,FW-IN
prince,NN
of,IN
whoses,AT
diving,NN
into,IN
a,AT
whatses,JJ
to,TO
rescue,VB
miss,VB
nobody's,PN$
probably,RB
handbag,NN
because,CS
i,PPSS
say,VB
that's,DT+BEZ
not,*
swell,VB
get,VB
me,PPO
babe,DO
not,*
understand,VB
me,PPO
lousy,JJ
kid,NN
that's,DT+BEZ
something,PN
else,RB
my,PP$
sweet,JJ
i,TO
feel,VB
that's,DT+BEZ
true,JJ
may,MD
my,PP$
heart,NN
always,RB
be,BE
open,JJ
to,IN
little,JJ
birds,NNS
who,WPS
are,BER
the,AT
secrets,NNS
of,IN
living,VBG
whatever,WDT
they,PPSS
sing,VB
is,BEZ
better,JJR
than,CS
to,TO
know,VB
and,CC
if,CS
men,NNS
should,MD
not,*
hear,VB
them,PPO
men,NNS
are,BER
old,JJ
may,MD
my,PP$
mind,NN
stroll,NN
about,IN
hungry,JJ
and,CC
fearless,JJ
and,CC
thirsty,JJ
and,CC
supple,CD
and,CC
even,RB
if,CS
it's,PPS+BEZ
sunday,PN
may,MD
i,*
be,BE
wrong,JJ
for,IN
whenever,WRB
men,NNS
are,BER
right,RB
they,PPSS
are,BER
not,*
young,JJ
and,CC
may,MD
myself,PPL
do,DO
nothing,PN
usefully,RB
and,CC
love,VB
yourself,PPL
so,QL
more,AP
than,CS
truly,RB
there's,EX+BEZ
never,RB
been,BEN
quite,QL
such,JJ
a,AT
fool,NN
who,WPS
could,MD
fail,VB
pulling,VBG
all,ABN
the,AT
sky,NN
over,IN
him,PPO
with,IN
one,CD
smile,NN
you,PPSS
shall,MD
above,RB
all,ABN
things,NNS
be,BE
glad,JJ
and,CC
young,JJ
for,CS
if,CS
you're,PPSS+BER
young,JJ
whatever,WDT
life,NN
you,PPSS
wear,VB
it,PPS
will,MD
become,VB
you,PPO
and,CC
if,CS
you,PPSS
are,BER
glad,JJ
whatever's,RB
living,VBG
will,NN
yourself,PPL
become,VBN
girlboys,PPSS
may,MD
nothing,PN
more,AP
than,IN
boygirls,PPO
need:,.
i,PPSS
can,MD
entirely,RB
her,PP$
only,AP
love,NN
whose,WP$
any,DTI
mystery,NN
makes,VBZ
every,AT
man's,NN$
flesh,NN
put,VBN
space,NN
on,IN
and,CC
his,PP$
mind,NN
take,VB
off,IN
time,NN
that,CS
you,PPSS
should,MD
ever,RB
think,VB
may,MD
god,NN
forbid,VB
and,CC
in,IN
his,PP$
mercy,NN
your,PP$
true,JJ
lover,NN
spare:,.
for,IN
that,DT
way,NN
knowledge,NN
lies,VBZ
the,AT
foetal,JJ
grave,NN
called,VBN
progress,NN
and,CC
negation's,QL
dead,JJ
undoom,.
i'd,PPS
rather,RB
learn,VB
from,IN
one,CD
bird,NN
how,WRB
to,TO
sing,VB
than,CS
teach,VB
ten,CD
thousand,CD
stars,NNS
how,WRB
not,*
to,TO
dance,VB
flotsam,NP
and,CC
jetsam,CD
are,BER
gentlemen,NNS
poeds,.
urseappeal,RB
netsam,.
our,PP$
spinsters,NNS
and,CC
coeds,NNS
thoroughly,RB
bretish,.
they,PPSS
scout,VB
the,AT
inhuman,JJ
itarian,DT
fetish,NN
that,DT
man,NN
isn't,BEZ*
wuman,.
vive,FW-VB
the,AT
millenni,NN
um,PPO
three,CD
cheers,NNS
for,IN
labor,NN
give,VB
all,ABN
things,NNS
to,IN
enni,.
one,CD
bugger,IN
thy,PP$
nabor,NNS
neck,NN
and,CC
senecktie,CD
are,BER
gentlemen,NNS
ppoyds,.
even,RB
whose,WP$
recktie,NNS
are,BER
covered,VBN
by,IN
lloyd's,.
spoke,VBD
joe,PPO
to,TO
jack,.
leave,VB
her,PPO
alone,RB
she's,PPS+BEZ
not,*
your,PP$
gal,NN
jack,PPS
spoke,VBD
to,TO
joe,.
's,PPS
left,VBD
crashed,VBN
pal,NN
dropped,VBN
o,UH
god,NN
alice,.
yells,NP
but,CC
who,WPS
shot,VBD
up,IN
grabbing,NN
had,HVD
by,IN
my,PP$
throat,NN
me,PPO
give,VB
it,PPO
him,PPO
good,JJ
a,AT
bottle,NN
she,PPS
quick,RB
who,WPS
stop,VB
damned,VBN
fall,VB
all,ABN
we,PPSS
go,VB
spill,VB
and,CC
chairs,NNS
tables,NNS
the,AT
and,CC
bitch,NN
whispers,NNS
jill,.
mopping,VBG
too,QL
bad,JJ
dear,NN
sh,BEZ
not,*
yet,RB
jesus,DT+BEZ
what,WDT
blood,NN
darling,NN
i,BEZ
said,VBN
red,JJ
rag,NN
and,CC
pink,JJ
flag,NN
blackshirt,NP
and,CC
brown,JJ
